,date,country,confirmed,recovered,deaths
602,2021-01-04,Cabo Verde,11949,11597,113
603,2021-01-04,Cambodia,382,362,0
604,2021-01-04,Cameroon,26848,24892,448
605,2021-01-04,Canada,616134,523448,16098
606,2021-01-04,Central African Republic,4963,1924,63
607,2021-01-04,Chad,2229,1724,104
608,2021-01-04,Chile,620641,586900,16767
609,2021-01-04,China,96246,90213,4787
610,2021-01-04,Colombia,1686131,1552179,44187
611,2021-01-04,Comoros,864,732,13
612,2021-01-04,Congo (Brazzaville),7107,5846,108
613,2021-01-04,Congo (Kinshasa),18153,14723,599
614,2021-01-04,Costa Rica,172436,132916,2229
615,2021-01-04,Cote d'Ivoire,22800,22145,138
616,2021-01-04,Croatia,213319,203294,4126
617,2021-01-04,Cuba,12740,10837,147
618,2021-01-04,Cyprus,24639,2057,133
619,2021-01-04,Czechia,746714,615083,12070
620,2021-01-04,Denmark,171436,139600,1389
621,2021-01-04,Diamond Princess,712,699,13
622,2021-01-04,Djibouti,5846,5747,61
623,2021-01-04,Dominica,88,83,0
624,2021-01-04,Dominican Republic,175374,133812,2419
625,2021-01-04,Ecuador,215080,190350,14069
626,2021-01-04,Egypt,143464,114601,7863
627,2021-01-04,El Salvador,47087,42004,1364
628,2021-01-04,Equatorial Guinea,5279,5143,86
629,2021-01-04,Eritrea,1363,643,3
630,2021-01-04,Estonia,29521,19453,251
631,2021-01-04,Eswatini,10138,7123,244
632,2021-01-04,Ethiopia,125919,112610,1950
633,2021-01-04,Fiji,49,44,2
634,2021-01-04,Finland,36919,29000,565
635,2021-01-04,France,2717059,201959,65549
636,2021-01-04,Gabon,9605,9415,66
637,2021-01-04,Gambia,3800,3669,124
638,2021-01-04,Georgia,229763,222405,2628
639,2021-01-04,Germany,1796216,1445442,35748
640,2021-01-04,Ghana,55168,53928,335
641,2021-01-04,Greece,140526,93764,5011
642,2021-01-04,Grenada,127,107,1
643,2021-01-04,Guatemala,138656,127797,4835
644,2021-01-04,Guinea,13799,13186,81
645,2021-01-04,Guinea-Bissau,2455,2398,45
646,2021-01-04,Guyana,6379,5936,166
647,2021-01-04,Haiti,10127,8672,236
648,2021-01-04,Holy See,27,15,0
649,2021-01-04,Honduras,123398,57348,3181
650,2021-01-04,Hungary,328851,174070,9977
651,2021-01-04,Iceland,5795,5665,29
652,2021-01-04,India,10356844,9975958,149850
653,2021-01-04,Indonesia,772103,639103,22911
654,2021-01-04,Iran,1249507,1020737,55650
655,2021-01-04,Iraq,598369,545529,12844
656,2021-01-04,Ireland,107997,23364,2265
657,2021-01-04,Israel,448173,390817,3445
658,2021-01-04,Italy,2166244,1520106,75680
659,2021-01-04,Jamaica,13203,10973,304
660,2021-01-04,Japan,248625,200520,3472
661,2021-01-04,Jordan,299831,278929,3919
662,2021-01-04,Kazakhstan,204293,178492,2775
663,2021-01-04,Kenya,96908,79257,1686
664,2021-01-04,"Korea, South",64979,46172,1007
665,2021-01-04,Kosovo,51965,42637,1344
666,2021-01-04,Kuwait,151715,147511,938
667,2021-01-04,Kyrgyzstan,81388,76728,1360
668,2021-01-04,Laos,41,40,0
669,2021-01-04,Latvia,43118,30892,692
670,2021-01-04,Lebanon,192139,134367,1512
671,2021-01-04,Lesotho,3206,1496,65
672,2021-01-04,Liberia,1779,1406,83
673,2021-01-04,Libya,101975,75288,1526
674,2021-01-04,Liechtenstein,2224,1979,41
675,2021-01-04,Lithuania,147997,77832,1950
676,2021-01-04,Luxembourg,46986,43364,508
677,2021-01-04,MS Zaandam,9,7,2
678,2021-01-04,Madagascar,17767,17298,262
679,2021-01-04,Malawi,6935,5718,196
680,2021-01-04,Malaysia,120818,98228,501
681,2021-01-04,Maldives,13893,13204,48
682,2021-01-04,Mali,7260,4994,279
683,2021-01-04,Malta,13230,11386,222
684,2021-01-04,Marshall Islands,4,4,0
685,2021-01-04,Mauritania,14875,12377,360
686,2021-01-04,Mauritius,531,513,10
687,2021-01-04,Mexico,1455219,1105834,127757
688,2021-01-04,Moldova,146309,134021,3054
689,2021-01-04,Monaco,917,743,3
690,2021-01-04,Mongolia,1308,884,1
691,2021-01-04,Montenegro,49630,39877,692
692,2021-01-04,Morocco,443802,414972,7538
693,2021-01-04,Mozambique,19463,16828,171
694,2021-01-04,Namibia,25386,21167,218
695,2021-01-04,Nepal,262262,255088,1885
696,2021-01-04,Netherlands,839316,10048,11770
697,2021-01-04,New Zealand,2186,2100,25
698,2021-01-04,Nicaragua,6046,4225,165
699,2021-01-04,Niger,3465,1986,110
700,2021-01-04,Nigeria,91351,75699,1318
701,2021-01-04,North Macedonia,84129,63532,2550
702,2021-01-04,Norway,51245,17998,449
703,2021-01-04,Oman,129584,122372,1502
704,2021-01-04,Pakistan,490476,444360,10409
705,2021-01-04,Panama,256230,203688,4197
706,2021-01-04,Papua New Guinea,799,755,9
707,2021-01-04,Paraguay,109837,85800,2305
708,2021-01-04,Peru,1019475,958682,37830
709,2021-01-04,Philippines,478761,448279,9263
710,2021-01-04,Poland,1322947,1069554,29161
711,2021-01-04,Portugal,431623,344419,7196
712,2021-01-04,Qatar,144644,141925,245
713,2021-01-04,Romania,643559,577198,16057
714,2021-01-04,Russia,3226758,2612934,58203
715,2021-01-04,Rwanda,8848,6816,105
716,2021-01-04,Saint Kitts and Nevis,33,31,0
717,2021-01-04,Saint Lucia,360,292,5
718,2021-01-04,Saint Vincent and the Grenadines,124,100,0
719,2021-01-04,Samoa,2,2,0
720,2021-01-04,San Marino,2493,2127,62
721,2021-01-04,Sao Tome and Principe,1024,983,17
722,2021-01-04,Saudi Arabia,363155,354609,6256
723,2021-01-04,Senegal,19803,17615,424
724,2021-01-04,Serbia,346585,0,3364
725,2021-01-04,Seychelles,322,214,1
726,2021-01-04,Sierra Leone,2673,1910,76
727,2021-01-04,Singapore,58721,58497,29
728,2021-01-04,Slovakia,188099,130897,2521
729,2021-01-04,Slovenia,125858,103467,2838
730,2021-01-04,Solomon Islands,17,5,0
731,2021-01-04,Somalia,4714,3612,130
732,2021-01-04,South Africa,1113349,911573,30011
733,2021-01-04,South Sudan,3589,3131,63
734,2021-01-04,Spain,1958844,150376,51078
735,2021-01-04,Sri Lanka,45242,37817,215
736,2021-01-04,Sudan,23316,13524,1468
737,2021-01-04,Suriname,6493,5913,124
738,2021-01-04,Sweden,437379,0,8727
739,2021-01-04,Switzerland,461961,317600,7918
740,2021-01-04,Syria,11799,5615,734
741,2021-01-04,Taiwan*,815,696,7
742,2021-01-04,Tajikistan,13300,13018,90
743,2021-01-04,Tanzania,509,183,21
744,2021-01-04,Thailand,8966,4397,65
745,2021-01-04,Timor-Leste,49,37,0
746,2021-01-04,Togo,3722,3479,69
747,2021-01-04,Trinidad and Tobago,7178,6718,127
748,2021-01-04,Tunisia,144796,108491,4862
749,2021-01-04,Turkey,2255607,2146430,21685
750,2021-01-04,US,20879194,0,353646
751,2021-01-04,Uganda,36050,12267,274
752,2021-01-04,Ukraine,1111631,760660,19712
753,2021-01-04,United Arab Emirates,214732,191455,682
754,2021-01-04,United Kingdom,2721622,6260,75547
755,2021-01-04,Uruguay,21426,15539,211
756,2021-01-04,Uzbekistan,77258,75437,614
757,2021-01-04,Vanuatu,1,1,0
758,2021-01-04,Venezuela,114407,108468,1038
759,2021-01-04,Vietnam,1497,1339,35
760,2021-01-04,West Bank and Gaza,142228,122976,1490
761,2021-01-04,Yemen,2101,1401,610
762,2021-01-04,Zambia,21993,19229,398
763,2021-01-04,Zimbabwe,15829,11716,384
764,2021-01-05,Afghanistan,53105,42666,2244
765,2021-01-05,Albania,60283,35551,1210
766,2021-01-05,Algeria,100873,68185,2782
767,2021-01-05,Andorra,8308,7585,84
768,2021-01-05,Angola,17756,11376,410
769,2021-01-05,Antigua and Barbuda,160,148,5
770,2021-01-05,Argentina,1662730,1466616,43785
771,2021-01-05,Armenia,160544,145759,2878
772,2021-01-05,Australia,28536,25802,909
773,2021-01-05,Austria,369721,343039,6457
774,2021-01-05,Azerbaijan,221401,199213,2792
775,2021-01-05,Bahamas,7928,6260,175
776,2021-01-05,Bahrain,93995,91213,352
777,2021-01-05,Bangladesh,517920,462459,7670
778,2021-01-05,Barbados,643,324,7
779,2021-01-05,Belarus,203104,184574,1471
780,2021-01-05,Belgium,652735,0,19827
781,2021-01-05,Belize,11018,10230,258
782,2021-01-05,Benin,3304,3185,44
783,2021-01-05,Bhutan,734,456,0
784,2021-01-05,Bolivia,165268,134503,9241
785,2021-01-05,Bosnia and Herzegovina,113392,79465,4211
786,2021-01-05,Botswana,15440,12481,45
787,2021-01-05,Brazil,7810400,6994845,197732
788,2021-01-05,Brunei,172,149,3
789,2021-01-05,Bulgaria,205390,126766,7902
790,2021-01-05,Burkina Faso,7342,5443,86
791,2021-01-05,Burma,127584,110805,2766
792,2021-01-05,Burundi,842,687,2
793,2021-01-05,Cabo Verde,11983,11608,113
794,2021-01-05,Cambodia,383,362,0
795,2021-01-05,Cameroon,26848,24892,448
796,2021-01-05,Canada,623384,529580,16253
797,2021-01-05,Central African Republic,4963,1924,63
798,2021-01-05,Chad,2289,1876,105
799,2021-01-05,Chile,623101,588991,16788
800,2021-01-05,China,96310,90306,4787
801,2021-01-05,Colombia,1702966,1559010,44428
802,2021-01-05,Comoros,995,759,13
803,2021-01-05,Congo (Brazzaville),7107,5846,108
804,2021-01-05,Congo (Kinshasa),18248,14723,599
805,2021-01-05,Costa Rica,173591,133607,2248
806,2021-01-05,Cote d'Ivoire,22855,22154,138
807,2021-01-05,Croatia,214390,204303,4179
808,2021-01-05,Cuba,12964,11036,147
809,2021-01-05,Cyprus,25208,2057,134
810,2021-01-05,Czechia,759635,625890,12257
811,2021-01-05,Denmark,173433,142650,1420
812,2021-01-05,Diamond Princess,712,699,13
813,2021-01-05,Djibouti,5854,5752,61
814,2021-01-05,Dominica,88,83,0
815,2021-01-05,Dominican Republic,175849,134331,2419
816,2021-01-05,Ecuador,216083,190350,14103
817,2021-01-05,Egypt,144583,115414,7918
818,2021-01-05,El Salvador,47355,42225,1373
819,2021-01-05,Equatorial Guinea,5279,5143,86
820,2021-01-05,Eritrea,1363,643,3
821,2021-01-05,Estonia,29950,20507,258
822,2021-01-05,Eswatini,10338,7134,252
823,2021-01-05,Ethiopia,126241,112813,1963
824,2021-01-05,Fiji,53,44,2
825,2021-01-05,Finland,37218,31000,576
826,2021-01-05,France,2737884,203425,66417
827,2021-01-05,Gabon,9605,9415,66
828,2021-01-05,Gambia,3812,3677,125
829,2021-01-05,Georgia,232079,222787,2646
830,2021-01-05,Germany,1814565,1472311,36757
831,2021-01-05,Ghana,55168,53928,335
832,2021-01-05,Greece,141453,93764,5051
833,2021-01-05,Grenada,127,107,1
834,2021-01-05,Guatemala,139419,128355,4859
835,2021-01-05,Guinea,13845,13199,81
836,2021-01-05,Guinea-Bissau,2455,2398,45
837,2021-01-05,Guyana,6407,5948,166
838,2021-01-05,Haiti,10127,8672,236
839,2021-01-05,Holy See,27,15,0
840,2021-01-05,Honduras,123822,57348,3186
841,2021-01-05,Hungary,329721,176576,10080
842,2021-01-05,Iceland,5811,5671,29
843,2021-01-05,India,10374932,9997272,150114
844,2021-01-05,Indonesia,779548,645746,23109
845,2021-01-05,Iran,1255620,1029028,55748
846,2021-01-05,Iraq,599126,547457,12856
847,2021-01-05,Ireland,113322,23364,2282
848,2021-01-05,Israel,456139,393712,3496
849,2021-01-05,Italy,2181619,1536129,76329
850,2021-01-05,Jamaica,13246,11106,305
851,2021-01-05,Japan,253571,203265,3548
852,2021-01-05,Jordan,301303,281020,3940
853,2021-01-05,Kazakhstan,205064,179377,2775
854,2021-01-05,Kenya,97127,79357,1690
855,2021-01-05,"Korea, South",65818,46995,1027
856,2021-01-05,Kosovo,52333,43380,1355
857,2021-01-05,Kuwait,152027,147784,938
858,2021-01-05,Kyrgyzstan,81512,76955,1360
859,2021-01-05,Laos,41,40,0
860,2021-01-05,Latvia,43942,30892,722
861,2021-01-05,Lebanon,195759,135596,1529
862,2021-01-05,Lesotho,3206,1496,65
863,2021-01-05,Liberia,1779,1406,83
864,2021-01-05,Libya,102456,76244,1536
865,2021-01-05,Liechtenstein,2246,2005,45
866,2021-01-05,Lithuania,149497,81630,1996
867,2021-01-05,Luxembourg,47149,43468,514
868,2021-01-05,MS Zaandam,9,7,2
869,2021-01-05,Madagascar,17767,17298,262
870,2021-01-05,Malawi,7110,5753,199
871,2021-01-05,Malaysia,122845,99449,509
872,2021-01-05,Maldives,13930,13217,48
873,2021-01-05,Mali,7349,5070,284
874,2021-01-05,Malta,13388,11460,226
875,2021-01-05,Marshall Islands,4,4,0
876,2021-01-05,Mauritania,14981,12639,367
877,2021-01-05,Mauritius,531,513,10
878,2021-01-05,Mexico,1466490,1113137,128822
879,2021-01-05,Moldova,146921,134751,3070
880,2021-01-05,Monaco,947,763,3
881,2021-01-05,Mongolia,1308,884,1
882,2021-01-05,Montenegro,50054,40369,699
883,2021-01-05,Morocco,445439,416708,7581
884,2021-01-05,Mozambique,19542,17069,171
885,2021-01-05,Namibia,25887,21777,222
886,2021-01-05,Nepal,262784,255666,1893
887,2021-01-05,Netherlands,845822,10122,11922
888,2021-01-05,New Zealand,2186,2100,25
889,2021-01-05,Nicaragua,6097,4225,166
890,2021-01-05,Niger,3500,2061,110
891,2021-01-05,Nigeria,92705,76396,1319
892,2021-01-05,North Macedonia,84709,64104,2559
893,2021-01-05,Norway,52180,17998,452
894,2021-01-05,Oman,129774,122406,1502
895,2021-01-05,Pakistan,492594,448393,10461
896,2021-01-05,Panama,259770,206087,4238
897,2021-01-05,Papua New Guinea,799,755,9
898,2021-01-05,Paraguay,110796,86786,2321
899,2021-01-05,Peru,1019475,960703,37830
900,2021-01-05,Philippines,479693,448375,9321
901,2021-01-05,Poland,1330543,1078892,29502
902,2021-01-05,Portugal,436579,349110,7286
903,2021-01-05,Qatar,144852,142056,245
904,2021-01-05,Romania,648288,581856,16178
905,2021-01-05,Russia,3250713,2635242,58706
906,2021-01-05,Rwanda,8955,6878,110
907,2021-01-05,Saint Kitts and Nevis,33,31,0
908,2021-01-05,Saint Lucia,380,292,5
909,2021-01-05,Saint Vincent and the Grenadines,133,100,0
910,2021-01-05,Samoa,2,2,0
911,2021-01-05,San Marino,2549,2158,62
912,2021-01-05,Sao Tome and Principe,1024,987,17
913,2021-01-05,Saudi Arabia,363259,354755,6265
914,2021-01-05,Senegal,19964,17690,428
915,2021-01-05,Serbia,349238,0,3405
916,2021-01-05,Seychelles,354,214,1
917,2021-01-05,Sierra Leone,2724,1924,76
918,2021-01-05,Singapore,58749,58517,29
919,2021-01-05,Slovakia,191088,132852,2603
920,2021-01-05,Slovenia,128370,104988,2868
921,2021-01-05,Solomon Islands,17,5,0
922,2021-01-05,Somalia,4714,3612,130
923,2021-01-05,South Africa,1127759,920879,30524
924,2021-01-05,South Sudan,3589,3131,63
925,2021-01-05,Spain,1982544,150376,51430
926,2021-01-05,Sri Lanka,45726,38262,217
927,2021-01-05,Sudan,23316,13524,1468
928,2021-01-05,Suriname,6586,5967,125
929,2021-01-05,Sweden,469748,0,8985
930,2021-01-05,Switzerland,465981,317600,8018
931,2021-01-05,Syria,11890,5686,741
932,2021-01-05,Taiwan*,817,697,7
933,2021-01-05,Tajikistan,13305,13060,90
934,2021-01-05,Tanzania,509,183,21
935,2021-01-05,Thailand,9331,4418,66
936,2021-01-05,Timor-Leste,49,37,0
937,2021-01-05,Togo,3770,3515,69
938,2021-01-05,Trinidad and Tobago,7186,6735,127
939,2021-01-05,Tunisia,147061,110324,4934
940,2021-01-05,Turkey,2270101,2155338,21879
941,2021-01-05,US,21109622,0,357395
942,2021-01-05,Uganda,36407,12387,290
943,2021-01-05,Ukraine,1117256,774834,19929
944,2021-01-05,United Arab Emirates,216699,193321,685
945,2021-01-05,United Kingdom,2782709,6383,76428
946,2021-01-05,Uruguay,22104,15919,217
947,2021-01-05,Uzbekistan,77295,75545,614
948,2021-01-05,Vanuatu,1,1,0
949,2021-01-05,Venezuela,114662,108732,1042
950,2021-01-05,Vietnam,1504,1339,35
951,2021-01-05,West Bank and Gaza,143169,124525,1505
952,2021-01-05,Yemen,2101,1401,610
953,2021-01-05,Zambia,22645,19526,412
954,2021-01-05,Zimbabwe,17194,11813,418
955,2021-01-06,Afghanistan,53105,42666,2244
956,2021-01-06,Albania,61008,36102,1217
957,2021-01-06,Algeria,101120,68383,2786
958,2021-01-06,Andorra,8348,7615,84
959,2021-01-06,Angola,17864,11477,413
960,2021-01-06,Antigua and Barbuda,163,149,5
961,2021-01-06,Argentina,1676171,1474048,43976
962,2021-01-06,Armenia,160853,146576,2890
963,2021-01-06,Australia,28546,25810,909
964,2021-01-06,Austria,372190,344974,6525
965,2021-01-06,Azerbaijan,222200,201596,2818
966,2021-01-06,Bahamas,7945,6277,175
967,2021-01-06,Bahrain,94284,91431,353
968,2021-01-06,Bangladesh,518898,463480,7687
969,2021-01-06,Barbados,743,327,7
970,2021-01-06,Belarus,204958,186394,1480
971,2021-01-06,Belgium,655732,0,19883
972,2021-01-06,Belize,11108,10312,260
973,2021-01-06,Benin,3304,3185,44
974,2021-01-06,Bhutan,755,456,0
975,2021-01-06,Bolivia,166981,135186,9287
976,2021-01-06,Bosnia and Herzegovina,113392,79465,4211
977,2021-01-06,Botswana,15440,12481,45
978,2021-01-06,Brazil,7873830,7033286,198974
979,2021-01-06,Brunei,172,149,3
980,2021-01-06,Bulgaria,206392,128789,7961
981,2021-01-06,Burkina Faso,7563,5474,89
982,2021-01-06,Burma,128178,111401,2785
983,2021-01-06,Burundi,884,773,2
984,2021-01-06,Cabo Verde,12052,11633,113
985,2021-01-06,Cambodia,385,362,0
986,2021-01-06,Cameroon,26848,24892,448
987,2021-01-06,Canada,631466,537024,16403
988,2021-01-06,Central African Republic,4963,1924,63
989,2021-01-06,Chad,2328,1888,105
990,2021-01-06,Chile,625483,591081,16816
991,2021-01-06,China,96398,90400,4788
992,2021-01-06,Colombia,1719771,1569578,44723
993,2021-01-06,Comoros,995,759,13
994,2021-01-06,Congo (Brazzaville),7127,5846,108
995,2021-01-06,Congo (Kinshasa),18487,14723,599
996,2021-01-06,Costa Rica,175038,134911,2267
997,2021-01-06,Cote d'Ivoire,22963,22212,138
998,2021-01-06,Croatia,216286,205078,4223
999,2021-01-06,Cuba,13165,11248,148
1000,2021-01-06,Cyprus,25781,2057,138
1001,2021-01-06,Czechia,776967,638183,12436
1002,2021-01-06,Denmark,175663,145459,1451
1003,2021-01-06,Diamond Princess,712,699,13
1004,2021-01-06,Djibouti,5855,5758,61
1005,2021-01-06,Dominica,105,93,0
1006,2021-01-06,Dominican Republic,176378,134932,2419
1007,2021-01-06,Ecuador,217377,190350,14146
1008,2021-01-06,Egypt,145590,115975,7975
1009,2021-01-06,El Salvador,47355,42225,1382
1010,2021-01-06,Equatorial Guinea,5286,5154,86
1011,2021-01-06,Eritrea,1445,643,3
1012,2021-01-06,Estonia,30667,21071,261
1013,2021-01-06,Eswatini,10539,7254,261
1014,2021-01-06,Ethiopia,126786,112974,1965
1015,2021-01-06,Fiji,53,44,2
1016,2021-01-06,Finland,37549,31000,576
1017,2021-01-06,France,2763116,204679,66699
1018,2021-01-06,Gabon,9641,9453,66
1019,2021-01-06,Gambia,3812,3677,125
1020,2021-01-06,Georgia,233879,223276,2666
1021,2021-01-06,Germany,1841228,1496182,37835
1022,2021-01-06,Ghana,55168,53928,335
1023,2021-01-06,Greece,142267,93764,5099
1024,2021-01-06,Grenada,127,107,1
1025,2021-01-06,Guatemala,140202,128952,4899
1026,2021-01-06,Guinea,13845,13199,81
1027,2021-01-06,Guinea-Bissau,2455,2398,45
1028,2021-01-06,Guyana,6407,5948,166
1029,2021-01-06,Haiti,10127,8672,236
1030,2021-01-06,Holy See,27,15,0
1031,2021-01-06,Honduras,124899,57348,3192
1032,2021-01-06,Hungary,331768,179541,10198
1033,2021-01-06,Iceland,5832,5676,29
1034,2021-01-06,India,10395278,10016859,150336
1035,2021-01-06,Indonesia,788402,652513,23296
1036,2021-01-06,Iran,1261903,1040521,55830
1037,2021-01-06,Iraq,599965,549346,12865
1038,2021-01-06,Ireland,121154,23364,2299
1039,2021-01-06,Israel,463448,398368,3529
1040,2021-01-06,Italy,2201945,1556356,76877
1041,2021-01-06,Jamaica,13330,11182,306
1042,2021-01-06,Japan,259521,206883,3609
1043,2021-01-06,Jordan,302856,282727,3955
1044,2021-01-06,Kazakhstan,205933,180364,2781
1045,2021-01-06,Kenya,97398,79966,1694
1046,2021-01-06,"Korea, South",66686,47649,1046
1047,2021-01-06,Kosovo,52333,43380,1355
1048,2021-01-06,Kuwait,152438,148015,938
1049,2021-01-06,Kyrgyzstan,81656,77170,1361
1050,2021-01-06,Laos,41,40,0
1051,2021-01-06,Latvia,45171,30892,754
1052,2021-01-06,Lebanon,199925,136566,1550
1053,2021-01-06,Lesotho,4137,1538,73
1054,2021-01-06,Liberia,1779,1406,83
1055,2021-01-06,Libya,102880,77435,1546
1056,2021-01-06,Liechtenstein,2295,2005,48
1057,2021-01-06,Lithuania,152215,83837,2036
1058,2021-01-06,Luxembourg,47430,43712,517
1059,2021-01-06,MS Zaandam,9,7,2
1060,2021-01-06,Madagascar,17767,17298,262
1061,2021-01-06,Malawi,7337,5787,199
1062,2021-01-06,Malaysia,125438,100578,513
1063,2021-01-06,Maldives,13967,13225,48
1064,2021-01-06,Mali,7395,5110,285
1065,2021-01-06,Malta,13612,11540,227
1066,2021-01-06,Marshall Islands,4,4,0
1067,2021-01-06,Mauritania,15111,12805,373
1068,2021-01-06,Mauritius,539,514,10
1069,2021-01-06,Mexico,1479835,1119968,129987
1070,2021-01-06,Moldova,147871,135911,3088
1071,2021-01-06,Monaco,978,773,3
1072,2021-01-06,Mongolia,1308,884,1
1073,2021-01-06,Montenegro,50697,40638,705
1074,2021-01-06,Morocco,447081,418744,7618
1075,2021-01-06,Mozambique,19667,17141,172
1076,2021-01-06,Namibia,26319,22200,235
1077,2021-01-06,Nepal,263193,256161,1899
1078,2021-01-06,Netherlands,853060,10303,12096
1079,2021-01-06,New Zealand,2188,2101,25
1080,2021-01-06,Nicaragua,6097,4225,166
1081,2021-01-06,Niger,3634,2182,113
1082,2021-01-06,Nigeria,94369,77299,1324
1083,2021-01-06,North Macedonia,85328,65793,2571
1084,2021-01-06,Norway,52967,17998,465
1085,2021-01-06,Oman,129888,122456,1504
1086,2021-01-06,Pakistan,495075,450515,10511
1087,2021-01-06,Panama,264956,208620,4283
1088,2021-01-06,Papua New Guinea,799,755,9
1089,2021-01-06,Paraguay,111694,87747,2337
1090,2021-01-06,Peru,1022018,962566,37925
1091,2021-01-06,Philippines,480737,448700,9347
1092,2021-01-06,Poland,1344763,1087744,30055
1093,2021-01-06,Portugal,446606,352225,7377
1094,2021-01-06,Qatar,145061,142182,245
1095,2021-01-06,Romania,654007,586764,16299
1096,2021-01-06,Russia,3274615,2657994,59137
1097,2021-01-06,Rwanda,9058,6940,112
1098,2021-01-06,Saint Kitts and Nevis,33,31,0
1099,2021-01-06,Saint Lucia,382,292,5
1100,2021-01-06,Saint Vincent and the Grenadines,149,100,0
1101,2021-01-06,Samoa,2,2,0
1102,2021-01-06,San Marino,2549,2158,62
1103,2021-01-06,Sao Tome and Principe,1025,987,17
1104,2021-01-06,Saudi Arabia,363377,354899,6272
1105,2021-01-06,Senegal,20156,17782,433
1106,2021-01-06,Serbia,352120,0,3444
1107,2021-01-06,Seychelles,373,214,1
1108,2021-01-06,Sierra Leone,2739,1929,76
1109,2021-01-06,Singapore,58780,58541,29
1110,2021-01-06,Slovakia,196047,135760,2657
1111,2021-01-06,Slovenia,131724,107103,2899
1112,2021-01-06,Solomon Islands,17,5,0
1113,2021-01-06,Somalia,4726,3639,130
1114,2021-01-06,South Africa,1149591,929239,31368
